"X","Group","Corr"
181,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
196.258082787264,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191.775737831003,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
195.086243358095,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
200.084575338704,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
221,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
201,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
214.316746539143,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
194.599720469883,"Group 2",0.01
184,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
206.214688805986,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
191.352610300346,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
202.636149792711,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
197.560928604701,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
206.888061715693,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
197.837597417421,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
197.591013179048,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
214.071097122971,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
204.050562117428,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
201.529333697512,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
197,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
212.835787689351,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
200.630607186171,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
197.594341363546,"Group 2",0.01
206.379941145904,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
195.98093347752,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
200.669577377268,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
206.595714578188,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
204.303823305923,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
198.512431363919,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190.139744650571,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
201,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
198.946413600044,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
193.844494711607,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
221,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
193.748531098789,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
200,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
199.08140638272,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
197.548589928572,"Group 2",0.01
193,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
193,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
202.558752295526,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
196.827393003381,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
208,"Group 2",0.01
182.071919798892,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
186.799697065366,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
203.883798617046,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
193,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
203.491067831315,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
193,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
224,"Group 2",0.01
187,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
223,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
193,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
208,"Group 2",0.01
196.052421769116,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
203.927785139611,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
214,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
214,"Group 2",0.01
214,"Group 2",0.01
187,"Group 2",0.01
190,"Group 2",0.01
190,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
191,"Group 2",0.01
220,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
214,"Group 2",0.01
181,"Group 2",0.01
187,"Group 2",0.01
191,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
181,"Group 2",0.01
191,"Group 2",0.01
208,"Group 2",0.01
187,"Group 2",0.01
181,"Group 2",0.01
208,"Group 2",0.01
181,"Group 2",0.01
217,"Group 2",0.01
190,"Group 2",0.01
208,"Group 2",0.01
